image,true_label,pred_label,is_correct_top1,is_correct_top2,is_correct_top3,top1_conf,top2_conf,top3_conf,top1_pred,top2_pred,top3_pred
5552.jpg,LIGHT SPRING,LIGHT SPRING,True,True,True,0.5297009944915771,0.12170039117336273,0.08699531853199005,LIGHT SPRING,LIGHT SUMMER,WARM SPRING
8588.jpg,LIGHT SPRING,BRIGHT SPRING,False,True,True,0.433257520198822,0.18005536496639252,0.13929715752601624,BRIGHT SPRING,LIGHT SPRING,COOL SUMMER
8691.jpg,LIGHT SPRING,COOL SUMMER,False,False,True,0.2615717351436615,0.2502591609954834,0.1762184202671051,COOL SUMMER,WARM SPRING,LIGHT SPRING
9989.jpg,LIGHT SPRING,MUTED AUTUMN,False,False,True,0.3534764349460602,0.18905025720596313,0.13248364627361298,MUTED AUTUMN,WARM SPRING,LIGHT SPRING
21764.jpg,LIGHT SPRING,BRIGHT SPRING,False,False,False,0.3199007511138916,0.21074947714805603,0.14969505369663239,BRIGHT SPRING,MUTED SUMMER,COOL SUMMER
22781.jpg,LIGHT SPRING,MUTED AUTUMN,False,True,True,0.799371063709259,0.061656609177589417,0.06083288416266441,MUTED AUTUMN,LIGHT SPRING,LIGHT SUMMER
22908.jpg,LIGHT SPRING,LIGHT SPRING,True,True,True,0.5151000618934631,0.14508017897605896,0.13338764011859894,LIGHT SPRING,COOL SUMMER,LIGHT SUMMER
22927.jpg,LIGHT SPRING,BRIGHT SPRING,False,False,False,0.24524539709091187,0.1805277019739151,0.14914104342460632,BRIGHT SPRING,WARM SPRING,COOL SUMMER
23272.jpg,LIGHT SPRING,LIGHT SPRING,True,True,True,0.3201215863227844,0.22260835766792297,0.12907946109771729,LIGHT SPRING,MUTED AUTUMN,WARM SPRING
24674.jpg,LIGHT SPRING,LIGHT SPRING,True,True,True,0.5454554557800293,0.193411722779274,0.11283574998378754,LIGHT SPRING,WARM SPRING,MUTED AUTUMN
24744.jpg,LIGHT SPRING,LIGHT SPRING,True,True,True,0.6507368087768555,0.13921310007572174,0.1383751779794693,LIGHT SPRING,MUTED SUMMER,MUTED AUTUMN
25159.jpg,LIGHT SPRING,LIGHT SPRING,True,True,True,0.74102783203125,0.09863582998514175,0.0536191388964653,LIGHT SPRING,MUTED SUMMER,LIGHT SUMMER
25353.jpg,LIGHT SPRING,LIGHT SUMMER,False,True,True,0.6826217174530029,0.20603981614112854,0.05387581139802933,LIGHT SUMMER,LIGHT SPRING,COOL SUMMER
25428.jpg,LIGHT SPRING,LIGHT SPRING,True,True,True,0.593499481678009,0.08666591346263885,0.08291488885879517,LIGHT SPRING,WARM SPRING,MUTED AUTUMN
26270.jpg,LIGHT SPRING,COOL SUMMER,False,False,False,0.4168424904346466,0.257399320602417,0.10761339217424393,COOL SUMMER,MUTED SUMMER,BRIGHT SPRING
26471.jpg,LIGHT SPRING,COOL SUMMER,False,True,True,0.25238698720932007,0.2504422664642334,0.1515563726425171,COOL SUMMER,LIGHT SPRING,MUTED SUMMER
26687.jpg,LIGHT SPRING,MUTED SUMMER,False,False,True,0.3400537371635437,0.26154428720474243,0.17843244969844818,MUTED SUMMER,MUTED AUTUMN,LIGHT SPRING
26766.jpg,LIGHT SPRING,LIGHT SPRING,True,True,True,0.48222219944000244,0.34168487787246704,0.05101625993847847,LIGHT SPRING,WARM SPRING,MUTED AUTUMN
27155.jpg,LIGHT SPRING,LIGHT SPRING,True,True,True,0.9176849126815796,0.03715943545103073,0.021133482456207275,LIGHT SPRING,BRIGHT SPRING,MUTED AUTUMN
27415.jpg,LIGHT SPRING,LIGHT SPRING,True,True,True,0.7713128924369812,0.07485400885343552,0.06577921658754349,LIGHT SPRING,WARM SPRING,LIGHT SUMMER
28015.jpg,LIGHT SPRING,MUTED SUMMER,False,False,False,0.30854466557502747,0.23545484244823456,0.15048444271087646,MUTED SUMMER,BRIGHT SPRING,COOL SUMMER
29145.jpg,LIGHT SPRING,LIGHT SPRING,True,True,True,0.4963018000125885,0.35187584161758423,0.050423383712768555,LIGHT SPRING,LIGHT SUMMER,MUTED SUMMER
10123.jpg,LIGHT SPRING,LIGHT SPRING,True,True,True,0.4585988521575928,0.20472316443920135,0.1733734905719757,LIGHT SPRING,MUTED SUMMER,LIGHT SUMMER
1246.jpg,LIGHT SPRING,LIGHT SPRING,True,True,True,0.3960888981819153,0.388883113861084,0.09097659587860107,LIGHT SPRING,LIGHT SUMMER,MUTED AUTUMN
1318.jpg,LIGHT SPRING,LIGHT SPRING,True,True,True,0.44274085760116577,0.32525545358657837,0.09754626452922821,LIGHT SPRING,MUTED SUMMER,COOL SUMMER
1633.jpg,LIGHT SPRING,LIGHT SUMMER,False,True,True,0.46202361583709717,0.36743587255477905,0.05695671960711479,LIGHT SUMMER,LIGHT SPRING,COOL SUMMER
1712.jpg,LIGHT SPRING,MUTED AUTUMN,False,True,True,0.41340357065200806,0.21150177717208862,0.1904400736093521,MUTED AUTUMN,LIGHT SPRING,MUTED SUMMER
17979.jpg,LIGHT SPRING,LIGHT SPRING,True,True,True,0.21326354146003723,0.20316249132156372,0.14257973432540894,LIGHT SPRING,MUTED AUTUMN,MUTED SUMMER
20939.jpg,LIGHT SPRING,LIGHT SPRING,True,True,True,0.8221591711044312,0.0687488317489624,0.04716648533940315,LIGHT SPRING,MUTED AUTUMN,BRIGHT SPRING
219.jpg,LIGHT SPRING,LIGHT SPRING,True,True,True,0.5615826845169067,0.2603023946285248,0.12458261847496033,LIGHT SPRING,LIGHT SUMMER,MUTED SUMMER
23146.jpg,LIGHT SPRING,LIGHT SPRING,True,True,True,0.5293382406234741,0.19564685225486755,0.0990418940782547,LIGHT SPRING,WARM SPRING,MUTED SUMMER
24453.jpg,LIGHT SPRING,LIGHT SPRING,True,True,True,0.37074118852615356,0.174880251288414,0.09188640862703323,LIGHT SPRING,LIGHT SUMMER,MUTED SUMMER
24527.jpg,LIGHT SPRING,MUTED SUMMER,False,True,True,0.3510483205318451,0.3303377032279968,0.21802614629268646,MUTED SUMMER,LIGHT SPRING,LIGHT SUMMER
2551.jpg,LIGHT SPRING,LIGHT SUMMER,False,True,True,0.6861218214035034,0.24029916524887085,0.029282227158546448,LIGHT SUMMER,LIGHT SPRING,WARM SPRING
25681.jpg,LIGHT SPRING,LIGHT SPRING,True,True,True,0.9270973205566406,0.02574504166841507,0.01902013272047043,LIGHT SPRING,WARM SPRING,BRIGHT SPRING
28962.jpg,LIGHT SPRING,LIGHT SPRING,True,True,True,0.4598684012889862,0.20304235816001892,0.20087948441505432,LIGHT SPRING,MUTED AUTUMN,MUTED SUMMER
29357.jpg,LIGHT SPRING,WARM SPRING,False,False,False,0.2735547125339508,0.20221549272537231,0.1663566380739212,WARM SPRING,MUTED AUTUMN,MUTED SUMMER
29796.jpg,LIGHT SPRING,LIGHT SPRING,True,True,True,0.9669049978256226,0.012166080996394157,0.008567539975047112,LIGHT SPRING,LIGHT SUMMER,BRIGHT WINTER
3017.jpg,LIGHT SPRING,BRIGHT WINTER,False,False,False,0.25177472829818726,0.19872480630874634,0.12303087115287781,BRIGHT WINTER,LIGHT SUMMER,DARK WINTER
3244.jpg,LIGHT SPRING,LIGHT SPRING,True,True,True,0.7187989950180054,0.07834446430206299,0.05749107152223587,LIGHT SPRING,MUTED SUMMER,MUTED AUTUMN
3387.jpg,LIGHT SPRING,LIGHT SUMMER,False,False,True,0.43155765533447266,0.38345229625701904,0.09469768404960632,LIGHT SUMMER,MUTED SUMMER,LIGHT SPRING
3473.jpg,LIGHT SPRING,LIGHT SUMMER,False,False,True,0.3802858591079712,0.20993299782276154,0.18480327725410461,LIGHT SUMMER,MUTED SUMMER,LIGHT SPRING
3639.jpg,LIGHT SPRING,LIGHT SPRING,True,True,True,0.45743608474731445,0.1961052417755127,0.17461028695106506,LIGHT SPRING,LIGHT SUMMER,MUTED SUMMER
3676.jpg,LIGHT SPRING,MUTED AUTUMN,False,False,False,0.2929825782775879,0.2195553481578827,0.1402779221534729,MUTED AUTUMN,WARM SPRING,MUTED SUMMER
4481.jpg,LIGHT SPRING,LIGHT SPRING,True,True,True,0.5938329696655273,0.22847050428390503,0.11147820949554443,LIGHT SPRING,LIGHT SUMMER,WARM SPRING
4513.jpg,LIGHT SPRING,LIGHT SPRING,True,True,True,0.6058894395828247,0.19232140481472015,0.09730853140354156,LIGHT SPRING,LIGHT SUMMER,WARM SPRING
5638.jpg,LIGHT SPRING,MUTED SUMMER,False,True,True,0.43402940034866333,0.24194177985191345,0.11185827106237411,MUTED SUMMER,LIGHT SPRING,MUTED AUTUMN
6188.jpg,LIGHT SPRING,LIGHT SUMMER,False,True,True,0.6987858414649963,0.1702193170785904,0.04991509020328522,LIGHT SUMMER,LIGHT SPRING,WARM SPRING
6475.jpg,LIGHT SPRING,MUTED SUMMER,False,False,True,0.5039814114570618,0.22522366046905518,0.09580005705356598,MUTED SUMMER,MUTED AUTUMN,LIGHT SPRING
9313.jpg,LIGHT SPRING,LIGHT SUMMER,False,False,False,0.2391766905784607,0.19154155254364014,0.17166611552238464,LIGHT SUMMER,WARM SPRING,COOL SUMMER
1115.jpg,WARM SPRING,COOL SUMMER,False,False,False,0.3432149887084961,0.18857817351818085,0.18588802218437195,COOL SUMMER,LIGHT SPRING,BRIGHT SPRING
11676.jpg,WARM SPRING,COOL SUMMER,False,False,False,0.3864271640777588,0.15992854535579681,0.15345071256160736,COOL SUMMER,BRIGHT SPRING,MUTED AUTUMN
13324.jpg,WARM SPRING,WARM SPRING,True,True,True,0.41884225606918335,0.3028251528739929,0.12643036246299744,WARM SPRING,WARM AUTUMN,MUTED AUTUMN
14754.jpg,WARM SPRING,MUTED SUMMER,False,False,True,0.5067499876022339,0.17724496126174927,0.11093801259994507,MUTED SUMMER,MUTED AUTUMN,WARM SPRING
16151.jpg,WARM SPRING,WARM SPRING,True,True,True,0.36628788709640503,0.21421149373054504,0.1535554826259613,WARM SPRING,LIGHT SPRING,LIGHT SUMMER
16469.jpg,WARM SPRING,WARM AUTUMN,False,True,True,0.5822087526321411,0.2802581787109375,0.06431365013122559,WARM AUTUMN,WARM SPRING,BRIGHT SPRING
18805.jpg,WARM SPRING,MUTED AUTUMN,False,False,False,0.6073696613311768,0.11380252242088318,0.08248324692249298,MUTED AUTUMN,WARM AUTUMN,DARK AUTUMN
1888.jpg,WARM SPRING,DARK AUTUMN,False,False,False,0.5561449527740479,0.18714985251426697,0.08791741728782654,DARK AUTUMN,WARM AUTUMN,DARK WINTER
193.jpg,WARM SPRING,MUTED AUTUMN,False,False,True,0.28517839312553406,0.28327399492263794,0.09539671242237091,MUTED AUTUMN,LIGHT SPRING,WARM SPRING
19709.jpg,WARM SPRING,BRIGHT SPRING,False,False,False,0.4115043878555298,0.3456254005432129,0.106204092502594,BRIGHT SPRING,BRIGHT WINTER,COOL SUMMER
20938.jpg,WARM SPRING,WARM AUTUMN,False,False,False,0.37537431716918945,0.1802693009376526,0.14343097805976868,WARM AUTUMN,MUTED AUTUMN,MUTED SUMMER
2156.jpg,WARM SPRING,BRIGHT SPRING,False,True,True,0.38970649242401123,0.28705814480781555,0.1093476265668869,BRIGHT SPRING,WARM SPRING,MUTED AUTUMN
22863.jpg,WARM SPRING,COOL SUMMER,False,False,False,0.31266099214553833,0.16746971011161804,0.15471327304840088,COOL SUMMER,BRIGHT SPRING,MUTED AUTUMN
23136.jpg,WARM SPRING,WARM AUTUMN,False,True,True,0.2706845998764038,0.2469266802072525,0.22707810997962952,WARM AUTUMN,WARM SPRING,MUTED AUTUMN
24958.jpg,WARM SPRING,MUTED AUTUMN,False,False,False,0.31553417444229126,0.19953744113445282,0.142378032207489,MUTED AUTUMN,WARM AUTUMN,MUTED SUMMER
27242.jpg,WARM SPRING,BRIGHT SPRING,False,True,True,0.2578853964805603,0.2222006618976593,0.15586638450622559,BRIGHT SPRING,WARM SPRING,MUTED SUMMER
27663.jpg,WARM SPRING,MUTED AUTUMN,False,True,True,0.6410119533538818,0.11222510784864426,0.06415510177612305,MUTED AUTUMN,WARM SPRING,BRIGHT SPRING
27873.jpg,WARM SPRING,MUTED AUTUMN,False,True,True,0.4031025171279907,0.21560834348201752,0.07917577773332596,MUTED AUTUMN,WARM SPRING,BRIGHT SPRING
2922.jpg,WARM SPRING,LIGHT SPRING,False,True,True,0.5209803581237793,0.1607920527458191,0.1593235582113266,LIGHT SPRING,WARM SPRING,BRIGHT SPRING
3369.jpg,WARM SPRING,WARM SPRING,True,True,True,0.5500336289405823,0.3374062776565552,0.05340860038995743,WARM SPRING,WARM AUTUMN,BRIGHT SPRING
3986.jpg,WARM SPRING,WARM SPRING,True,True,True,0.41384243965148926,0.3296991288661957,0.17473801970481873,WARM SPRING,MUTED SUMMER,MUTED AUTUMN
4935.jpg,WARM SPRING,WARM AUTUMN,False,False,False,0.5247323513031006,0.15609917044639587,0.12151864171028137,WARM AUTUMN,MUTED AUTUMN,DARK AUTUMN
6348.jpg,WARM SPRING,WARM SPRING,True,True,True,0.5573967099189758,0.19284874200820923,0.18837106227874756,WARM SPRING,WARM AUTUMN,MUTED AUTUMN
7270.jpg,WARM SPRING,WARM AUTUMN,False,True,True,0.442751944065094,0.3533816933631897,0.11455678194761276,WARM AUTUMN,WARM SPRING,MUTED AUTUMN
7436.jpg,WARM SPRING,WARM SPRING,True,True,True,0.7969043254852295,0.11058399081230164,0.031108509749174118,WARM SPRING,BRIGHT SPRING,LIGHT SPRING
9141.jpg,WARM SPRING,MUTED SUMMER,False,False,False,0.4497893750667572,0.1960948258638382,0.12115433812141418,MUTED SUMMER,MUTED AUTUMN,LIGHT SPRING
9294.jpg,WARM SPRING,WARM SPRING,True,True,True,0.5181185603141785,0.27303045988082886,0.06212756037712097,WARM SPRING,MUTED AUTUMN,BRIGHT SPRING
20028.jpg,WARM SPRING,DARK AUTUMN,False,True,True,0.16407430171966553,0.16046848893165588,0.14658240973949432,DARK AUTUMN,WARM SPRING,MUTED AUTUMN
20038.jpg,WARM SPRING,MUTED SUMMER,False,False,False,0.5626351833343506,0.2286316156387329,0.07759212702512741,MUTED SUMMER,MUTED AUTUMN,BRIGHT SPRING
20497.jpg,WARM SPRING,LIGHT SPRING,False,False,True,0.49048808217048645,0.19511935114860535,0.1632998287677765,LIGHT SPRING,MUTED AUTUMN,WARM SPRING
20592.jpg,WARM SPRING,WARM SPRING,True,True,True,0.5942173004150391,0.10328521579504013,0.09999601542949677,WARM SPRING,BRIGHT SPRING,WARM AUTUMN
22044.jpg,WARM SPRING,WARM SPRING,True,True,True,0.35564202070236206,0.28517842292785645,0.20487242937088013,WARM SPRING,MUTED AUTUMN,WARM AUTUMN
22424.jpg,WARM SPRING,WARM AUTUMN,False,True,True,0.392820805311203,0.2832329273223877,0.14630243182182312,WARM AUTUMN,WARM SPRING,MUTED AUTUMN
22571.jpg,WARM SPRING,WARM SPRING,True,True,True,0.3356373906135559,0.2446279227733612,0.20728382468223572,WARM SPRING,LIGHT SPRING,LIGHT SUMMER
22870.jpg,WARM SPRING,DARK AUTUMN,False,False,False,0.17217549681663513,0.14779071509838104,0.1476287990808487,DARK AUTUMN,DARK WINTER,COOL WINTER
23328.jpg,WARM SPRING,WARM SPRING,True,True,True,0.28068554401397705,0.25642889738082886,0.2035219967365265,WARM SPRING,WARM AUTUMN,MUTED AUTUMN
23855.jpg,WARM SPRING,WARM SPRING,True,True,True,0.3151821494102478,0.19908976554870605,0.15759697556495667,WARM SPRING,COOL SUMMER,MUTED SUMMER
23936.jpg,WARM SPRING,MUTED AUTUMN,False,False,False,0.21421277523040771,0.1373242735862732,0.11837485432624817,MUTED AUTUMN,MUTED SUMMER,COOL WINTER
24625.jpg,WARM SPRING,WARM AUTUMN,False,True,True,0.4923795461654663,0.14192315936088562,0.07007059454917908,WARM AUTUMN,WARM SPRING,BRIGHT SPRING
25306.jpg,WARM SPRING,WARM AUTUMN,False,True,True,0.5452557802200317,0.42376959323883057,0.01318764965981245,WARM AUTUMN,WARM SPRING,BRIGHT SPRING
25331.jpg,WARM SPRING,WARM SPRING,True,True,True,0.48096126317977905,0.2952762544155121,0.10951375961303711,WARM SPRING,WARM AUTUMN,MUTED AUTUMN
25805.jpg,WARM SPRING,WARM SPRING,True,True,True,0.5155525803565979,0.21087494492530823,0.12254975736141205,WARM SPRING,MUTED AUTUMN,WARM AUTUMN
25947.jpg,WARM SPRING,WARM SPRING,True,True,True,0.45283737778663635,0.18264073133468628,0.12304853647947311,WARM SPRING,BRIGHT SPRING,MUTED AUTUMN
27206.jpg,WARM SPRING,LIGHT SUMMER,False,False,False,0.3822742700576782,0.15847209095954895,0.14108732342720032,LIGHT SUMMER,MUTED AUTUMN,LIGHT SPRING
27846.jpg,WARM SPRING,COOL SUMMER,False,False,False,0.27645739912986755,0.1757785677909851,0.17083074152469635,COOL SUMMER,LIGHT SUMMER,LIGHT SPRING
29718.jpg,WARM SPRING,COOL SUMMER,False,False,False,0.3274348974227905,0.14123967289924622,0.12545593082904816,COOL SUMMER,COOL WINTER,BRIGHT WINTER
10611.jpg,WARM SPRING,COOL WINTER,False,False,False,0.3966551721096039,0.21908323466777802,0.16004228591918945,COOL WINTER,DARK AUTUMN,MUTED AUTUMN
11558.jpg,WARM SPRING,MUTED AUTUMN,False,True,True,0.2845078706741333,0.14077803492546082,0.09811362624168396,MUTED AUTUMN,WARM SPRING,MUTED SUMMER
12434.jpg,WARM SPRING,MUTED AUTUMN,False,True,True,0.3422263264656067,0.28011471033096313,0.1672980785369873,MUTED AUTUMN,WARM SPRING,BRIGHT SPRING
12722.jpg,WARM SPRING,WARM SPRING,True,True,True,0.2805735468864441,0.2172287255525589,0.1372288167476654,WARM SPRING,MUTED AUTUMN,WARM AUTUMN
13263.jpg,WARM SPRING,WARM SPRING,True,True,True,0.5916264653205872,0.2126181721687317,0.08804953098297119,WARM SPRING,BRIGHT SPRING,COOL SUMMER
1328.jpg,WARM SPRING,WARM SPRING,True,True,True,0.47219765186309814,0.24328061938285828,0.13118976354599,WARM SPRING,LIGHT SPRING,MUTED SUMMER
14117.jpg,WARM SPRING,MUTED SUMMER,False,False,True,0.21455134451389313,0.19952517747879028,0.1566961258649826,MUTED SUMMER,COOL SUMMER,WARM SPRING
14242.jpg,WARM SPRING,WARM SPRING,True,True,True,0.61008620262146,0.15768015384674072,0.12133544683456421,WARM SPRING,BRIGHT SPRING,WARM AUTUMN
18125.jpg,WARM SPRING,WARM SPRING,True,True,True,0.5711060166358948,0.13055013120174408,0.09269283711910248,WARM SPRING,MUTED SUMMER,BRIGHT SPRING
18341.jpg,WARM SPRING,MUTED SUMMER,False,False,False,0.4246613681316376,0.1987479329109192,0.11761936545372009,MUTED SUMMER,COOL SUMMER,BRIGHT SPRING
18865.jpg,WARM SPRING,MUTED SUMMER,False,False,False,0.4359450042247772,0.25773221254348755,0.16162322461605072,MUTED SUMMER,LIGHT SUMMER,COOL WINTER
18997.jpg,WARM SPRING,MUTED SUMMER,False,False,False,0.2785201370716095,0.24911338090896606,0.19313494861125946,MUTED SUMMER,LIGHT SUMMER,LIGHT SPRING
20396.jpg,WARM SPRING,WARM SPRING,True,True,True,0.5762999057769775,0.10675866156816483,0.08622747659683228,WARM SPRING,MUTED SUMMER,LIGHT SPRING
2102.jpg,WARM SPRING,DARK AUTUMN,False,False,True,0.2598917782306671,0.17251460254192352,0.15171055495738983,DARK AUTUMN,WARM AUTUMN,WARM SPRING
23859.jpg,WARM SPRING,WARM SPRING,True,True,True,0.5308054685592651,0.38383424282073975,0.05806680768728256,WARM SPRING,WARM AUTUMN,MUTED AUTUMN
2556.jpg,WARM SPRING,WARM AUTUMN,False,True,True,0.5123905539512634,0.3260796070098877,0.08628024160861969,WARM AUTUMN,WARM SPRING,BRIGHT SPRING
2735.jpg,WARM SPRING,WARM SPRING,True,True,True,0.3950178623199463,0.28755685687065125,0.1908649057149887,WARM SPRING,WARM AUTUMN,BRIGHT SPRING
3137.jpg,WARM SPRING,MUTED SUMMER,False,True,True,0.2736395001411438,0.14386388659477234,0.1394106149673462,MUTED SUMMER,WARM SPRING,BRIGHT SPRING
3259.jpg,WARM SPRING,BRIGHT SPRING,False,True,True,0.6486531496047974,0.12740793824195862,0.0793079063296318,BRIGHT SPRING,WARM SPRING,WARM AUTUMN
3373.jpg,WARM SPRING,BRIGHT SPRING,False,False,False,0.8591747283935547,0.03575127571821213,0.024227458983659744,BRIGHT SPRING,LIGHT SPRING,COOL SUMMER
3525.jpg,WARM SPRING,BRIGHT SPRING,False,False,False,0.415740966796875,0.4066290259361267,0.09622243791818619,BRIGHT SPRING,BRIGHT WINTER,COOL SUMMER
3767.jpg,WARM SPRING,WARM SPRING,True,True,True,0.7707865238189697,0.06352429836988449,0.0617406889796257,WARM SPRING,MUTED AUTUMN,WARM AUTUMN
4356.jpg,WARM SPRING,BRIGHT SPRING,False,False,True,0.44286683201789856,0.21249040961265564,0.20141816139221191,BRIGHT SPRING,LIGHT SPRING,WARM SPRING
52.jpg,WARM SPRING,BRIGHT SPRING,False,True,True,0.7836048603057861,0.10505214333534241,0.04150668531656265,BRIGHT SPRING,WARM SPRING,COOL SUMMER
7459.jpg,WARM SPRING,WARM SPRING,True,True,True,0.5191841721534729,0.17478856444358826,0.1506369709968567,WARM SPRING,LIGHT SUMMER,LIGHT SPRING
8048.jpg,WARM SPRING,MUTED SUMMER,False,False,False,0.3391529321670532,0.21158656477928162,0.14146599173545837,MUTED SUMMER,LIGHT SPRING,MUTED AUTUMN
9555.jpg,WARM SPRING,WARM SPRING,True,True,True,0.29351991415023804,0.15335622429847717,0.14443959295749664,WARM SPRING,MUTED AUTUMN,DARK AUTUMN
